review_id,rating,review_title,review_text,group_type,reviewer_location,likes,published_date,travel_date,year,month,platform,lang,reviewer_total_contributions,reviewer_helpful_votes,has_owner_response,owner_response_text,review_length,experience_tier,emo_vader,eval_vader,emo_eval_bucket,bert_score
529601112,3,I was disappointed,"I was so excited to visit this museum and was very disappointed. Too many pictures and clips all ones you see on the internet.  Not enough displays and ""recreations"".  This museum needs to update and visit the 9/11 memorial for a feel of how to really do this type of a museum right.  I would not visit it again.",FAMILY,"Wake Forest, North Carolina",0,2017-10-03,2017-10,2017,2017-10,OTHER,en,105.0,28.0,True,"Hello,
Thank you for reviewing the United States Holocaust Memorial Museum.

We are sorry that you did not have a meaningful visit. The videos, photographs and artifacts chosen for each exhibition help tell the story of the Holocaust. Each individuals' experience during the Holocaust was unique and not able to be recreated. 

We hope you visit again in the future.

All the best,
United States Holocaust Memorial Museum",312,Experienced (51-200),-0.0713,-0.0713,Emo- / Eval-,-0.9996947050094604
640999404,3,Was interesting.,It was rather confusing on where to begin and I’m not sure we seen everything that was there. It was interesting.,NONE,"Pittsburgh, Pennsylvania",0,2018-12-22,2018-03,2018,2018-12,MOBILE,en,17.0,3.0,False,,113,Regular (11-50),-0.0418,-0.0418,Emo- / Eval-,0.9920238256454468
633478544,5,Supremely Powerful,"This is the most powerful museum in DC. From the moment you enter, until the last film, it is captivating. Upon entering you are asked to pick up a small booklet that tells the story of a victim. Some survivors, others perished. I will keep my booklet forever. The layout is perfect, taking you from the rise of Nazism and Hitler, right to the end of the war and liberation. Some exhibits are too powerful for young ones, and are blocked by short walls. There are films, artifacts, and pictures. Among the most powerful are the room of shoes, a three story room full of photographs, a transport rail car, and children’s drawings. Make sure to leave a half hour to watch the film at the end. It is a series of interviews with survivors, allowing you to hear some of their story. The courage of these survivors is beyond belief. It will allow you to leave with a sense that the human race can survive anything, and that there is hope for us all.",NONE,"Wheatfield, New York",0,2018-11-14,2018-11,2018,2018-11,OTHER,en,40.0,7.0,False,,943,Regular (11-50),0.9258,0.9258,Emo+ / Eval+,0.9994563460350037
152599812,4,You have to see this if you are in D.C.,"Great museum although I have suggested to the museum that it would be wonderful if they displayed other atrocities from history and the world.  But if you want to learn about the Jewish Holocaust (and that is what this museum is for) then you can get your fill here.  Personally, I know a lot about that subject but I would be interested to learn more about some of the other victims such as Gypsies, Russian POWs, the disabled and religious groups that were persecuted. 
They try and give you a somber feeling in the museum but I wonder if it is too much?  I mean that I would like to learn more and have more information rather than have an atmosphere generated for me.
Still this is something everyone should see and reflect on how we are all humans.  Period.",FRIENDS,"Toronto, Canada",1,2013-02-20,2012-12,2013,2013-02,OTHER,en,78.0,77.0,False,,762,Experienced (51-200),0.5106,0.5106,Emo+ / Eval+,0.9894667267799377
397771041,5,Heartbreaking and insightful,"The tour is at your own pace. It was crowded on the day we went through the museum, but we learned so much.",FAMILY,"Omaha, Nebraska",0,2016-07-26,2016-07,2016,2016-07,OTHER,en,6.0,1.0,False,,107,New (1-10),0.0,0.0,Mixed / Neutral,0.9783608913421631
484504841,5,Best Museum in DC,"I thought this museum was the best one I saw while in DC and I saw them all. As far as tickets go if you are a federal employee or military you do not need to get one of the timed tickets. All you need to do is show your military ID or federal ID. However, if you are like me and did not bring your federal ID with you that's ok. You can use other things to prove you are a federal employee. I was able to use my federal insurance card. If you are in the military I would assume  you could use something similar to show you were/or are in the military, but I don't know that for sure as no one I was with was I  the military.

The museum starts buy having you choose a ID book for either a male or a female. Inside you will find the identity of someone who was affected by the Holocaust. The book tells you where they were born the year and tells you what they were doing staring from the 30's and the rise of the Nazi's to of the war if they survived. My book contained the identity of a man born in Poland in the 20' he was sent to Triblanka camp and escaped in 1945 and was discovered hiding in the woods by Russian soldiers and survived the war.

The museum has a lot of great photos and movies that outline the rise of the Nazi's and the history of Anti-Semitism in Europe leading up to the rise of Hitler. The fist part of the museum after you get off the elevator is really congested it is a small hallway and it can be hard to see all of the pictures and read all of the captions. However, this does not last long as the museum expands and more space becomes available.

The museum is very powerful and can be overwhelming at times. Some of the content is very graphic if you are a parent with younger kids I would strongly consider whether you want you kids seeing pictures of people who were burned, in death pit and people who were or are about to be shot. The content will probably require an explanation for children when/if you bring them.

This museum in my opinion was the best one I saw during my travels. You learn a lot  about the people of the Holocaust and the other groups that they targeted such as Gypsies, Freemasons, and Homosexuals. You also learn about some of the heroes of the Holocaust such as resistance fighters common people who did not agree with what was going on. They also have a few captions related to Nazi Officers who did not believe in what they were doing and help Jews escape.

At the end of the museum experience you can lit a candle for people who were involved in the Holocaust. The candles are set up by Camp and Massacre.

I would recommend this museum to anyone who is interested in this period or wants to see the similarities to the retheric and propaganda that was going around in the 30's and 40's and the stuff going around today. There are a few places that are difficult handle but they add to the power of the museum.",FRIENDS,"Essex, Vermont",1,2017-05-15,2017-05,2017,2017-05,MOBILE,en,189.0,20.0,False,,2876,Experienced (51-200),0.966,0.966,Emo+ / Eval+,-0.9474837183952332
308718736,2,"""could do better""","Massive building with very little in.  Really disappointed.
There are mainly videos running and a few Exhibits...feels like they could have done much more for such an important subject",SOLO,"Jersey, United Kingdom",0,2015-09-09,2015-09,2015,2015-09,OTHER,en,17.0,10.0,False,,184,Regular (11-50),0.044,0.044,Mixed / Neutral,-0.9994797110557556
136345925,5,Moving and powerful museum to visit in DC,"I found the U.S. Holocaust Memorial Museum to be extremely informative and powerful.  It is such an amazing museum for such a horrific event in histroy.  I think everyone that visits DC should not miss this museum.  

It is helpful if you can get your tickets in advance on-line.",FAMILY,"Salisbury, North Carolina",0,2012-08-05,2012-04,2012,2012-08,OTHER,en,17.0,12.0,False,,279,Regular (11-50),0.6915,0.8781,Emo+ / Eval+,0.999570906162262
383520653,5,Powerful,"This museum has been on my bucket list for as long as I can remember. If you're in D.C., this is a must. It's free too.

Get there early, when it opens at 10am. I had to stand in line around the building but I did get a ticket. They only allow a certain number of people per day inside. On your ticket will have the times, an hour's time where you have to enter the permanent exhibit which takes 2-3 hours on 4 floors although I think if I could have spent the whole day if I could have handled it more. It's powerful & overwhelming. Extremely well done! Moved me to tears many times, so bring Kleenexes. Some of the things made me sick. How evil that Hilter & others were, is beyond me! 

There are bathrooms on each floor for your convenience. 

There are also 7 other exhibits. I only made it to one. 

Whoever designed this museum & the curator(s), hats off to them. Excellent! 

They'll tell you before you go in but this is not appropriate for children under 12. I dare say it wasn't appropriate for me being 37. A 9 year old that came up the elevator with me & her family & others, cried & cried that the family had to leave. This is moving & heartwrenching.",SOLO,"Albuquerque, New Mexico",0,2016-06-17,2016-06,2016,2016-06,MOBILE,en,405.0,44.0,False,,1165,Power user (200+),-0.4623,0.0,Mixed / Neutral,0.9581975936889648
615206374,5,"Wow, so moved","We took the whole family to visit. We were all left in tears. When the kids watch the war on TV, it doesn’t show the reality, such an eye opener for us all. Trying to explain to a 9 year old how people can act was confronting but well worth the ongoing family discussion.",FAMILY,"Weston, Australia",0,2018-09-09,2018-08,2018,2018-09,OTHER,en,60.0,52.0,False,,271,Experienced (51-200),0.2023,0.2023,Emo+ / Eval+,0.9980389475822449
134373424,3,A little disappointing,"Our youngest family member was 9, and there wasn't anything I felt was too ""mature"" for him to understand or witness.  The special section called ""Daniel's Story"" is good for kids, and not graphic at all.  The rest of the museum seemed to be repeating the same things over and over about people being rounded up and moved to ghettos, then to concentratino camps.  There is a small part about what American soldiers encountered when they first arrived at a concnetration camp, not knowing what it was.  There was a large display of shoes collected from the camps that was rather poignant. The whole thing was rather dimly lit though, so much that it was too dark at times to see very well.  I guess I expected more about the cruelty inflicted, rather than the call for activism to prevent it happening again. (It's already happening in different ways in the world.  Look at world headlines and you will see it.)",FAMILY,"Liberty, Missouri",1,2012-07-14,2012-07,2012,2012-07,OTHER,en,310.0,143.0,False,,910,Power user (200+),0.6936,0.6936,Emo+ / Eval+,-0.9380353093147278
